dialog_id	rec_survey_id	seek_survey_id	fine_label	coarse_label	movie_id
20191202-190515_558_live.pkl	first_batch_234	first_batch_234	accept_rating_good	accept_new	sE6fTeuKZkgSPLIT71
20191202-110107_906_live.pkl	first_batch_203	first_batch_203	accept_others	accept_new	jAI7rF0eQyQSPLIT151
20191201-152322_277_live.pkl	first_batch_682	first_batch_682	accept_others	accept_new	3W0teWwq5wgSPLIT112
20191129-094841_737_live.pkl	first_batch_653	first_batch_652	accept_rating_good	accept_new	Vo96qDiGUiISPLIT154
20200221-013447_36_live.pkl	first_batch_378	first_batch_378	accept_rating_good	accept_new	MneQ4hAwsBISPLIT192
20191130-111123_221_live.pkl	first_batch_565	first_batch_565	accept_others	accept_new	8YDmCVZf2NcSPLIT155
20191126-053105_129_live.pkl	first_batch_238	first_batch_238	accept_others	accept_new	REC_MneQ4hAwsBISPLIT192SEEKERno
20191209-060335_36_live.pkl	first_batch_466	first_batch_466	accept_uninterested	reject_new	8tol-REbnKQSPLIT150
20200220-012500_36_live.pkl	first_batch_280	first_batch_280	accept_rating_mod	accept_new	0VGD_jLyE9YSPLIT98
20191130-125610_742_live.pkl	first_batch_578	first_batch_576	accept_others	accept_new	DzfpyUB60YYSPLIT153
20200220-173841_675_live.pkl	first_batch_369	first_batch_369	accept_others	accept_new	SdSsXiEIDSASPLIT127
20200220-173436_283_live.pkl	first_batch_368	first_batch_368	accept_rating_mod	accept_new	e99B80crU3ESPLIT92
20191203-203628_305_live.pkl	first_batch_151	first_batch_151	accept_rating_good	accept_new	YHziuA9bM7kSPLIT111
20200301-085841_471_live.pkl	second_batch_63	second_batch_63	accept_rating_good	accept_new	BfTYY_pac8oSPLIT155
20200308-185030_400_live.pkl	second_batch_123	second_batch_123	accept_rating_good	accept_new	Of52MNnXoxUSPLIT159
20200309-001828_508_live.pkl	second_batch_126	second_batch_126	accept_rating_good	accept_new	1-VSALNwE3ESPLIT155
20200306-163551_905_live.pkl	second_batch_106	second_batch_106	accept_rating_good	accept_new	FF932ZU6Kn4SPLIT144
20200227-165206_107_live.pkl	second_batch_45	second_batch_45	accept_rating_good	accept_new	ZUCe7raZHAcSPLIT155
20200227-100918_837_live.pkl	second_batch_39	second_batch_39	accept_uninterested	reject_new	WIDYqBMFzfgSPLIT131
20200225-103523_266_live.pkl	second_batch_18	second_batch_18	accept_rating_good	accept_new	5SaU2qJv7-gSPLIT103
20200226-080655_18_live.pkl	second_batch_26	second_batch_26	accept_others	accept_new	3jT-rNICNPQSPLIT172
20200306-072907_518_live.pkl	second_batch_100	second_batch_100	accept_rating_good	accept_new	yfHG24Ffob8SPLIT50
20200225-094154_301_live.pkl	second_batch_16	second_batch_16	accept_others	accept_new	YVYzxm_RqMgSPLIT155
20200301-171339_998_live.pkl	second_batch_67	second_batch_67	accept_others	accept_new	Cln4p9DxnGISPLIT171
20200309-150524_652_live.pkl	second_batch_134	second_batch_134	accept_rating_good	accept_new	9hGoJTLBztwSPLIT172
20200312-001744_920_live.pkl	second_batch_153	second_batch_153	accept_others	accept_new	s1vSb318d74SPLIT160
20200305-194745_224_live.pkl	second_batch_93	second_batch_93	accept_rating_good	accept_new	sE6fTeuKZkgSPLIT71
20200306-162146_874_live.pkl	second_batch_105	second_batch_105	accept_rating_good	accept_new	4gU-x9HIPysSPLIT171
20200227-233543_919_live.pkl	second_batch_50	second_batch_50	accept_rating_mod	accept_new	70UY9X7qhE0SPLIT71
20200224-165203_788_live.pkl	second_batch_5	second_batch_5	accept_others	accept_new	jzt9z00zh6oSPLIT66
20200227-080313_181_live.pkl	second_batch_34	second_batch_34	accept_rating_good	accept_new	qJA48WZ9bisSPLIT17
20200305-083641_556_live.pkl	second_batch_85	second_batch_85	accept_others	accept_new	x8IifEu67yUSPLIT153
20200228-071447_472_live.pkl	second_batch_55	second_batch_55	accept_rating_good	accept_new	4RI0QvaGoiISPLIT157
20200309-120734_384_live.pkl	second_batch_132	second_batch_132	accept_others	accept_new	-fkTqxsGlcQSPLIT151
20200228-094717_473_live.pkl	second_batch_56	second_batch_56	accept_uninterested	reject_new	1HcoMNJUiM0SPLIT153
20200309-165418_911_live.pkl	second_batch_137	second_batch_137	accept_rating_good	accept_new	P5nj1WdMJP4SPLIT151
20200302-174952_886_live.pkl	second_batch_74	second_batch_74	accept_rating_good	accept_new	j9_AmLox9xwSPLIT146
20200229-013216_189_live.pkl	second_batch_58	second_batch_58	accept_uninterested	reject_new	Ka5ULblqG8ASPLIT151
20200309-155022_968_live.pkl	second_batch_136	second_batch_136	accept_others	accept_new	yoLFk4JK_RMSPLIT151
20200311-123817_284_live.pkl	second_batch_149	second_batch_149	accept_uninterested	reject_new	osP9iJjvlAESPLIT160
20200306-064809_450_live.pkl	second_batch_97	second_batch_97	accept_others	accept_new	KwPTIEWTYEISPLIT184
20200310-174858_352_live.pkl	second_batch_143	second_batch_143	accept_rating_good	accept_new	MPKtM3fGJEUSPLIT122
20200310-084739_180_live.pkl	second_batch_141	second_batch_141	accept_rating_good	accept_new	65QiwwTXpoYSPLIT86
20200307-051522_101_live.pkl	second_batch_110	second_batch_110	accept_others	accept_new	84TouqfIsiISPLIT151
20200310-034242_595_live.pkl	second_batch_140	second_batch_140	accept_rating_good	accept_new	CeLZMhkFTuUSPLIT133
20200308-214514_717_live.pkl	second_batch_125	second_batch_125	accept_rating_mod	accept_new	hcn0T5ZygnkSPLIT90
20200225-083544_258_live.pkl	second_batch_14	second_batch_15	accept_rating_mod	accept_new	TGQ1yMnKjUYSPLIT99
20200306-075327_356_live.pkl	second_batch_101	second_batch_101	accept_rating_mod	accept_new	gb9jO6cNVqYSPLIT63
20200307-154646_892_live.pkl	second_batch_116	second_batch_116	accept_rating_good	accept_new	9r6Sx7ynYeQSPLIT88
20200311-100916_181_live.pkl	second_batch_148	second_batch_148	accept_rating_good	accept_new	XT6g_7HZdU8SPLIT154
20200311-191021_143_live.pkl	second_batch_151	second_batch_151	accept_rating_good	accept_new	M5RkKx-9tEMSPLIT122
20200305-075842_523_live.pkl	second_batch_83	second_batch_83	accept_rating_good	accept_new	sE6fTeuKZkgSPLIT71
20200224-171305_360_live.pkl	second_batch_7	second_batch_7	accept_rating_good	accept_new	SeBCe5shOBcSPLIT122
20200227-130733_863_live.pkl	second_batch_42	second_batch_42	accept_rating_good	accept_new	FCC0wG5eibISPLIT148
20200227-113547_487_live.pkl	second_batch_40	second_batch_40	accept_others	accept_new	8tTJ7kMgANgSPLIT82
20200306-103904_546_live.pkl	second_batch_102	second_batch_102	accept_rating_good	accept_new	Fopeq7wx4swSPLIT146
20200226-130012_336_live.pkl	second_batch_31	second_batch_31	accept_others	accept_new	0VGD_jLyE9YSPLIT98
20200227-093000_273_live.pkl	second_batch_36	second_batch_36	accept_rating_good	accept_new	oHLU3T-e2t4SPLIT139
20200306-204406_893_live.pkl	second_batch_109	second_batch_109	accept_uninterested	reject_new	Tf4sa0BVJVwSPLIT151
20200309-011527_792_live.pkl	second_batch_127	second_batch_127	accept_others	accept_new	B65hW9YYY5ASPLIT145
20200227-083355_683_live.pkl	second_batch_35	second_batch_35	accept_rating_good	accept_new	Budwd_uAnskSPLIT129
20200305-075952_212_live.pkl	second_batch_84	second_batch_84	accept_uninterested	reject_new	6W7RutRghXYSPLIT152
20200224-190104_438_live.pkl	second_batch_10	second_batch_10	accept_rating_good	accept_new	4VgqJ18lTM4SPLIT54
20200226-111632_151_live.pkl	second_batch_29	second_batch_29	accept_others	accept_new	iyd0eYFl4eYSPLIT161
20200309-090524_823_live.pkl	second_batch_129	second_batch_129	accept_rating_good	accept_new	WVAcTZKTgmcSPLIT138
20200306-072007_509_live.pkl	second_batch_98	second_batch_99	accept_rating_good	accept_new	Ebkrm7u44UISPLIT145
20200308-122811_179_live.pkl	second_batch_118	second_batch_118	accept_uninterested	reject_new	Ar_-v7dEEooSPLIT118
20200304-193205_500_live.pkl	second_batch_79	second_batch_79	accept_rating_good	accept_new	nI9p58_KJmwSPLIT112
20200304-194037_67_live.pkl	second_batch_80	second_batch_80	accept_rating_good	accept_new	43oUoc7kEMkSPLIT121
20200224-173102_474_live.pkl	second_batch_8	second_batch_8	accept_rating_good	accept_new	vUgCSuEWhncSPLIT158
20200304-185949_592_live.pkl	second_batch_78	second_batch_78	accept_others	accept_new	F9x4cb7P-hISPLIT158
20200309-150924_90_live.pkl	second_batch_135	second_batch_135	accept_rating_good	accept_new	zuZnRUcoWosSPLIT109
20200305-110311_946_live.pkl	second_batch_89	second_batch_89	accept_uninterested	reject_new	VbfC4lrNulESPLIT138
20200227-121301_95_live.pkl	second_batch_41	second_batch_41	reject	reject_new	PdUH7vPWXLASPLIT51
20200309-071952_742_live.pkl	second_batch_128	second_batch_128	accept_rating_good	accept_new	Ca0ALSpbe2gSPLIT49
20200227-093352_596_live.pkl	second_batch_37	second_batch_37	accept_uninterested	reject_new	F9x4cb7P-hISPLIT158
20200309-182659_874_live.pkl	second_batch_138	second_batch_138	accept_rating_good	accept_new	0rM5WnicOAESPLIT123
20200308-195326_724_live.pkl	second_batch_124	second_batch_124	accept_rating_good	accept_new	xYOpztpsADcSPLIT134
20200303-054731_357_live.pkl	second_batch_76	second_batch_76	accept_rating_good	accept_new	PXrm5eU6HtYSPLIT124
20200228-013157_635_live.pkl	second_batch_51	second_batch_51	accept_others	accept_new	Xs7fzOrUopcSPLIT142
20200224-161105_6_live.pkl	second_batch_3	second_batch_3	accept_rating_good	accept_new	6RsKwn_Je1kSPLIT145
20200301-040543_283_live.pkl	second_batch_62	second_batch_62	accept_rating_good	accept_new	Bn9iowpSWRsSPLIT128
20200227-143756_471_live.pkl	second_batch_43	second_batch_43	accept_rating_good	accept_new	_EpH1zU-NIUSPLIT133
20200311-080346_146_live.pkl	second_batch_146	second_batch_146	accept_rating_good	accept_new	9CUs94CyfLISPLIT108
20200308-135235_130_live.pkl	second_batch_119	second_batch_119	accept_others	accept_new	yNAmjl-pClwSPLIT242
20200311-100052_98_live.pkl	second_batch_147	second_batch_147	accept_others	accept_new	Q_2AbjYeSMISPLIT156
20200306-170457_599_live.pkl	second_batch_107	second_batch_107	accept_rating_good	accept_new	MPKtM3fGJEUSPLIT122
20200226-075736_792_live.pkl	second_batch_24	second_batch_24	accept_others	accept_new	7LLWTXoHHAYSPLIT140
20200302-160403_927_live.pkl	second_batch_71	second_batch_71	accept_uninterested	reject_new	sh2ZA_WKF5sSPLIT166
20200305-170916_912_live.pkl	second_batch_92	second_batch_92	accept_others	accept_new	kGIM_yNzeUoSPLIT150
20200227-191226_168_live.pkl	second_batch_47	second_batch_47	accept_others	accept_new	nI9p58_KJmwSPLIT112
20200307-092403_653_live.pkl	second_batch_113	second_batch_113	accept_rating_mod	accept_new	TYMMOjBUPMMSPLIT149
20200311-170619_901_live.pkl	second_batch_150	second_batch_150	accept_others	accept_new	Alv1znZA6EsSPLIT159
20200303-151003_279_live.pkl	second_batch_77	second_batch_77	accept_others	accept_new	vK6Syms-X3wSPLIT156
20200227-100111_779_live.pkl	second_batch_38	second_batch_38	accept_rating_good	accept_new	P5nj1WdMJP4SPLIT151
20200305-215300_334_live.pkl	second_batch_94	second_batch_94	accept_others	accept_new	kdXo4vBgG7ISPLIT138
20200228-063129_2_live.pkl	second_batch_54	second_batch_54	accept_rating_good	accept_new	8W6yYBAUxv4SPLIT156
20200224-170134_965_live.pkl	second_batch_6	second_batch_6	accept_others	accept_new	REC_EbsqlDkv3oMSPLIT124SEEKERnothing
20200306-130350_380_live.pkl	second_batch_103	second_batch_103	accept_rating_good	accept_new	mcqbqeXIjZ8SPLIT137
20200301-190808_308_live.pkl	second_batch_68	second_batch_68	accept_others	accept_new	REC_V0ZK55EN2PUSPLIT142SEEKERnothing
20200229-113725_202_live.pkl	second_batch_59	second_batch_59	accept_rating_good	accept_new	S5QBye6-ToMSPLIT130
20200312-060818_596_live.pkl	second_batch_154	second_batch_154	accept_others	accept_new	Fjq4uVvSw1gSPLIT161
20200226-215401_769_live.pkl	second_batch_33	second_batch_33	accept_others	accept_new	07s-cNFffDMSPLIT149
20200227-144701_702_live.pkl	second_batch_44	second_batch_44	accept_rating_good	accept_new	eFkmiAw5Av8SPLIT155
20200306-062628_533_live.pkl	second_batch_95	second_batch_95	accept_rating_good	accept_new	rU_l3ycnzEoSPLIT142
20200305-102304_141_live.pkl	second_batch_87	second_batch_87	accept_others	accept_new	0LwtDcyYY0sSPLIT193
20200226-064020_514_live.pkl	second_batch_23	second_batch_23	accept_rating_good	accept_new	4Zfw8__A7psSPLIT148
20200306-131014_850_live.pkl	second_batch_104	second_batch_104	accept_uninterested	reject_new	_EpH1zU-NIUSPLIT133
20200305-113007_563_live.pkl	second_batch_90	second_batch_90	accept_rating_good	accept_new	F9x4cb7P-hISPLIT158
20200309-102223_477_live.pkl	second_batch_130	second_batch_130	accept_rating_good	accept_new	0UUeH8DF8uASPLIT126
20200226-121802_418_live.pkl	second_batch_30	second_batch_30	accept_others	accept_new	7LLWTXoHHAYSPLIT140
20200301-113216_436_live.pkl	second_batch_65	second_batch_65	accept_rating_good	accept_new	9fB3YUESznsSPLIT112
20200306-172227_881_live.pkl	second_batch_108	second_batch_108	accept_rating_good	accept_new	JgacDwgKiZgSPLIT173
20200228-224303_715_live.pkl	second_batch_57	second_batch_57	accept_rating_good	accept_new	ee1172yeqyESPLIT156
20200307-135208_764_live.pkl	second_batch_114	second_batch_114	accept_others	accept_new	LwbHoNft3o8SPLIT120
20200310-115402_612_live.pkl	second_batch_142	second_batch_142	accept_others	accept_new	nI9p58_KJmwSPLIT112
20200309-141837_68_live.pkl	second_batch_133	second_batch_133	accept_rating_good	accept_new	4_RYN3GYQ4gSPLIT158
20200224-200850_158_live.pkl	second_batch_11	second_batch_11	accept_others	accept_new	h2bR7NhCf_ASPLIT73
20200307-065308_348_live.pkl	second_batch_111	second_batch_111	accept_others	accept_new	8zShjmv0Vg4SPLIT153
20200226-105514_257_live.pkl	second_batch_27	second_batch_27	accept_others	accept_new	r3N20SC5T84SPLIT147
20200226-105944_82_live.pkl	second_batch_28	second_batch_28	accept_uninterested	reject_new	saHzng8fxLsSPLIT104
20200225-113428_682_live.pkl	second_batch_19	second_batch_19	accept_uninterested	reject_new	Q_2AbjYeSMISPLIT156
20200228-052511_598_live.pkl	second_batch_53	second_batch_53	accept_rating_good	accept_new	SVOvWipktrcSPLIT71
20200306-062758_179_live.pkl	second_batch_96	second_batch_96	accept_rating_good	accept_new	HwT879-4WjsSPLIT129
20200225-125137_921_live.pkl	second_batch_20	second_batch_20	accept_rating_good	accept_new	MPWMBITCudMSPLIT177
20200311-193143_335_live.pkl	second_batch_152	second_batch_152	accept_others	accept_new	OJMJgQDKE6oSPLIT82
20200305-144147_642_live.pkl	second_batch_91	second_batch_91	accept_rating_good	accept_new	Lq2AzZB6DUESPLIT88
20200226-201226_395_live.pkl	second_batch_32	second_batch_32	accept_rating_good	accept_new	07s-cNFffDMSPLIT149
20200228-044458_360_live.pkl	second_batch_52	second_batch_52	accept_rating_good	accept_new	hfby7XwoBl0SPLIT136
20200225-071638_305_live.pkl	second_batch_13	second_batch_13	accept_rating_good	accept_new	pMYyemI0nxYSPLIT155
20200224-151833_398_live.pkl	second_batch_0	second_batch_0	reject	reject_new	h7-gGQ7s4MYSPLIT94
20200227-224911_751_live.pkl	second_batch_49	second_batch_49	accept_rating_good	accept_new	jcD0Daqc3YwSPLIT148
20200308-120827_103_live.pkl	second_batch_117	second_batch_117	accept_others	accept_new	MA51bwuKXwESPLIT166
20200225-131649_397_live.pkl	second_batch_22	second_batch_22	accept_rating_good	accept_new	1UoL8YPNdWYSPLIT59
20200224-161126_529_live.pkl	second_batch_4	second_batch_4	accept_others	accept_new	9v6X-DytlkoSPLIT97
20200305-102606_348_live.pkl	second_batch_88	second_batch_88	accept_uninterested	reject_new	iyd0eYFl4eYSPLIT161
20200224-173215_535_live.pkl	second_batch_9	second_batch_9	accept_rating_good	accept_new	8EM5qWkxQE8SPLIT154
20200304-212244_858_live.pkl	second_batch_81	second_batch_81	accept_rating_good	accept_new	6Ocnj8-_508SPLIT177
20200311-001713_56_live.pkl	second_batch_145	second_batch_145	accept_rating_good	accept_new	-RNI9o06vqoSPLIT142
20200306-071709_613_live.pkl	second_batch_99	second_batch_98	accept_others	accept_new	iyd0eYFl4eYSPLIT161
20200229-222555_542_live.pkl	second_batch_61	second_batch_61	accept_others	accept_new	EbsqlDkv3oMSPLIT124
20200308-161552_392_live.pkl	second_batch_120	second_batch_120	accept_uninterested	reject_new	jHFQsguOsMISPLIT133
20200308-172007_464_live.pkl	second_batch_122	second_batch_122	accept_rating_good	accept_new	LBmBcASLdK8SPLIT123
20200225-130825_971_live.pkl	second_batch_21	second_batch_21	accept_uninterested	reject_new	Dw36g8P2kGgSPLIT167
20200227-194023_121_live.pkl	second_batch_48	second_batch_48	accept_others	accept_new	zPtvykiaGPcSPLIT152
20200305-072858_888_live.pkl	second_batch_82	second_batch_82	accept_others	accept_new	dMIrlP61Z9sSPLIT146
20200224-160020_930_live.pkl	second_batch_2	second_batch_2	accept_rating_good	accept_new	7vIkYntMIIYSPLIT148
20200301-095455_120_live.pkl	second_batch_64	second_batch_64	accept_rating_good	accept_new	oHLU3T-e2t4SPLIT139
20200309-190722_323_live.pkl	second_batch_139	second_batch_139	accept_rating_good	accept_new	XQw658a-8UQSPLIT141
20200302-164035_171_live.pkl	second_batch_73	second_batch_73	accept_rating_good	accept_new	rgXplohCw5oSPLIT155
20200225-083437_141_live.pkl	second_batch_15	second_batch_14	accept_others	accept_new	XQw658a-8UQSPLIT141
20200307-141643_199_live.pkl	second_batch_115	second_batch_115	accept_rating_good	accept_new	gFvyO9vKwwYSPLIT152
20200308-164706_588_live.pkl	second_batch_121	second_batch_121	accept_uninterested	reject_new	6MmPnuTFmEASPLIT136
20200309-102805_404_live.pkl	second_batch_131	second_batch_131	accept_others	accept_new	VqCpR19iBpcSPLIT151
20200302-151430_165_live.pkl	second_batch_69	second_batch_69	accept_rating_good	accept_new	Vo96qDiGUiISPLIT154
20200301-163821_967_live.pkl	second_batch_66	second_batch_66	accept_others	accept_new	gk1rTKB6ZF8SPLIT124
20200229-132655_217_live.pkl	second_batch_60	second_batch_60	accept_rating_good	accept_new	VbfC4lrNulESPLIT138
20200305-093739_949_live.pkl	second_batch_86	second_batch_86	accept_others	accept_new	aww7LWjMfi4SPLIT97
20200302-153836_830_live.pkl	second_batch_70	second_batch_70	accept_others	accept_new	8MuWt2X59foSPLIT145
20200312-152854_365_live.pkl	third_batch_29	third_batch_29	accept_others	accept_new	UhZzJTvWJUcSPLIT71
20200318-202239_943_live.pkl	third_batch_18	third_batch_18	accept_rating_good	accept_new	0FKctBraQj0SPLIT148
20200314-193233_365_live.pkl	third_batch_38	third_batch_38	accept_rating_good	accept_new	Budwd_uAnskSPLIT129
20200318-083209_76_live.pkl	third_batch_7	third_batch_7	accept_rating_good	accept_new	Alv1znZA6EsSPLIT159
20200314-154924_254_live.pkl	third_batch_35	third_batch_35	accept_rating_mod	accept_new	cs8rFsmhNTcSPLIT78
20200319-095738_402_live.pkl	third_batch_22	third_batch_22	accept_uninterested	reject_new	ZagcMf8vK1cSPLIT86
20200315-173709_472_live.pkl	third_batch_48	third_batch_48	accept_uninterested	reject_new	f7paq_cWOscSPLIT98
20200315-133952_953_live.pkl	third_batch_47	third_batch_47	accept_rating_good	accept_new	DzfpyUB60YYSPLIT153
20200317-193901_521_live.pkl	third_batch_4	third_batch_4	accept_rating_good	accept_new	C7l3nzjHYTgSPLIT154
20200317-135418_540_live.pkl	third_batch_0	third_batch_0	accept_others	accept_new	84TouqfIsiISPLIT151
20200316-153510_63_live.pkl	third_batch_54	third_batch_54	accept_rating_mod	accept_new	J8uLyKthSmgSPLIT137
20200315-192749_742_live.pkl	third_batch_50	third_batch_50	accept_rating_good	accept_new	VcSosCe0B-ASPLIT151
20200314-234541_971_live.pkl	third_batch_41	third_batch_41	accept_rating_good	accept_new	zdMpeO5G4OQSPLIT103
20200316-215416_366_live.pkl	third_batch_57	third_batch_57	accept_rating_good	accept_new	N7V9kqENkT0SPLIT152
20200319-100004_722_live.pkl	third_batch_23	third_batch_23	accept_rating_good	accept_new	2Ioqovct5VsSPLIT102
20200318-180603_961_live.pkl	third_batch_16	third_batch_16	accept_rating_good	accept_new	cv276Wg3e7ISPLIT63
20200319-100818_290_live.pkl	third_batch_24	third_batch_24	accept_uninterested	reject_new	YoHD9XEInc0SPLIT143
20200318-165756_560_live.pkl	third_batch_15	third_batch_15	accept_rating_good	accept_new	51lo2dpaZ_gSPLIT157
20200316-143816_705_live.pkl	third_batch_53	third_batch_53	accept_others	accept_new	FYpaPLOw4YoSPLIT67
20200314-201425_556_live.pkl	third_batch_40	third_batch_40	accept_rating_good	accept_new	UFuFFdK7i44SPLIT127
20200317-213602_713_live.pkl	third_batch_5	third_batch_5	accept_rating_good	accept_new	DyQ8PoBV_VoSPLIT106
20200318-143713_523_live.pkl	third_batch_14	third_batch_14	accept_rating_good	accept_new	eHq6fJ_1ML4SPLIT92
20200319-071213_119_live.pkl	third_batch_20	third_batch_20	accept_rating_good	accept_new	iJi3zULqdPoSPLIT74
20200316-044423_855_live.pkl	third_batch_52	third_batch_52	accept_rating_good	accept_new	jiHDJ19A3dkSPLIT143
20200318-085204_31_live.pkl	third_batch_8	third_batch_8	accept_others	accept_new	hfby7XwoBl0SPLIT136
20200314-062100_13_live.pkl	third_batch_30	third_batch_30	accept_others	accept_new	VHeUNxBvmMgSPLIT108
20200314-175730_334_live.pkl	third_batch_36	third_batch_36	accept_others	accept_new	uEse_lN-9dkSPLIT100
20200314-152719_195_live.pkl	third_batch_34	third_batch_34	accept_rating_good	accept_new	Fjq4uVvSw1gSPLIT161
20200318-102825_521_live.pkl	third_batch_9	third_batch_9	accept_rating_good	accept_new	SVCHSiRWjJMSPLIT130
20200314-194725_921_live.pkl	third_batch_39	third_batch_39	accept_rating_mod	accept_new	9fB3YUESznsSPLIT112
20200315-125804_4_live.pkl	third_batch_45	third_batch_46	accept_rating_good	accept_new	UgGCScAV7qUSPLIT110
20200319-090728_868_live.pkl	third_batch_21	third_batch_21	accept_others	accept_new	Ad8gw-Qdjj8SPLIT122
20200317-150535_407_live.pkl	third_batch_3	third_batch_3	accept_others	accept_new	QhaPxj1EIhgSPLIT152
20200318-121028_182_live.pkl	third_batch_11	third_batch_11	accept_others	accept_new	gud8viI-P7QSPLIT200
20200312-145315_633_live.pkl	third_batch_27	third_batch_27	accept_rating_good	accept_new	M01_2CKL6PUSPLIT110
20200316-200956_667_live.pkl	third_batch_56	third_batch_56	accept_others	accept_new	lZHUmQ-dCXMSPLIT158
20200318-193221_703_live.pkl	third_batch_17	third_batch_17	accept_rating_good	accept_new	v4qTrd80UQASPLIT88
20200318-205731_241_live.pkl	third_batch_19	third_batch_19	accept_rating_good	accept_new	0FKctBraQj0SPLIT148
20200314-134916_557_live.pkl	third_batch_32	third_batch_32	accept_others	accept_new	L-_xHEv0l-wSPLIT68
20200316-195205_399_live.pkl	third_batch_55	third_batch_55	accept_others	accept_new	vK6Syms-X3wSPLIT156
20200317-144157_320_live.pkl	third_batch_2	third_batch_2	accept_rating_good	accept_new	vswj96INhmoSPLIT149
20200312-150511_719_live.pkl	third_batch_28	third_batch_28	accept_uninterested	reject_new	TZJim02z1aASPLIT153
20200318-135851_183_live.pkl	third_batch_13	third_batch_13	accept_others	accept_new	GeYVJ6P9zrMSPLIT160
20200314-141253_2_live.pkl	third_batch_33	third_batch_33	accept_others	accept_new	Alv1znZA6EsSPLIT159
20200318-111106_782_live.pkl	third_batch_10	third_batch_10	accept_uninterested	reject_new	2qLZQUDxEN4SPLIT155
20200315-090324_502_live.pkl	third_batch_44	third_batch_44	accept_others	accept_new	ci7eKlNRiuwSPLIT95
20200314-103629_803_live.pkl	third_batch_31	third_batch_31	accept_rating_mod	accept_new	84TouqfIsiISPLIT151
20200317-142315_881_live.pkl	third_batch_1	third_batch_1	accept_rating_mod	accept_new	zwhP5b4tD6gSPLIT129
20200312-122652_619_live.pkl	third_batch_26	third_batch_26	accept_others	accept_new	h2bR7NhCf_ASPLIT73
20200315-203012_961_live.pkl	third_batch_51	third_batch_51	accept_rating_good	accept_new	DzfpyUB60YYSPLIT153
20200317-220904_105_live.pkl	third_batch_6	third_batch_6	accept_rating_good	accept_new	4-tcHHyy1RwSPLIT155
20200315-075251_527_live.pkl	third_batch_42	third_batch_42	accept_rating_good	accept_new	mcqbqeXIjZ8SPLIT137
20200315-082302_864_live.pkl	third_batch_43	third_batch_43	accept_rating_mod	accept_new	5iZLPNFWLxkSPLIT144
20200315-185226_995_live.pkl	third_batch_49	third_batch_49	accept_others	accept_new	LUG2U-IxPx0SPLIT141
20200316-222927_99_live.pkl	third_batch_58	third_batch_58	accept_others	accept_new	-RNI9o06vqoSPLIT142
20200314-185358_337_live.pkl	third_batch_37	third_batch_37	accept_rating_good	accept_new	soLlxteBbNASPLIT154
20200319-104246_768_live.pkl	third_batch_25	third_batch_25	accept_rating_good	accept_new	KBiOF3y1W0YSPLIT151
20200321-181536_60_live.pkl	fourth_batch_27	fourth_batch_27	accept_uninterested	reject_new	7LLWTXoHHAYSPLIT140
20200319-210144_34_live.pkl	fourth_batch_8	fourth_batch_8	accept_others	accept_new	IT6PxFxp0TISPLIT89
20200320-130301_262_live.pkl	fourth_batch_11	fourth_batch_11	accept_rating_good	accept_new	Lr3OavheNu0SPLIT138
20200321-114919_865_live.pkl	fourth_batch_19	fourth_batch_19	accept_rating_mod	accept_new	J1pOTTcdRO8SPLIT142
20200321-131248_842_live.pkl	fourth_batch_22	fourth_batch_22	accept_others	accept_new	UFuFFdK7i44SPLIT127
20200320-124921_460_live.pkl	fourth_batch_10	fourth_batch_10	accept_rating_good	accept_new	ZkKaDXapi1oSPLIT148
20200321-075110_750_live.pkl	fourth_batch_15	fourth_batch_15	accept_others	accept_new	cQszhfoP_WISPLIT151
20200319-183947_764_live.pkl	fourth_batch_2	fourth_batch_2	accept_uninterested	reject_new	SVlgzbuqsn0SPLIT161
20200319-181050_562_live.pkl	fourth_batch_0	fourth_batch_0	accept_rating_good	accept_new	fmrdsRdYZlgSPLIT102
20200320-214647_68_live.pkl	fourth_batch_14	fourth_batch_14	accept_uninterested	reject_new	G-eI5oLlIeYSPLIT151
20200321-124252_507_live.pkl	fourth_batch_20	fourth_batch_20	accept_others	accept_new	WIDYqBMFzfgSPLIT131
20200321-083021_765_live.pkl	fourth_batch_16	fourth_batch_16	accept_others	accept_new	ldEt22KEKhUSPLIT149
20200320-134316_628_live.pkl	fourth_batch_12	fourth_batch_12	accept_rating_good	accept_new	l5_Iiu_uWI8SPLIT148
20200321-140021_872_live.pkl	fourth_batch_23	fourth_batch_23	accept_others	accept_new	dtKMEAXyPkgSPLIT163
20200319-195545_570_live.pkl	fourth_batch_4	fourth_batch_4	accept_rating_mod	accept_new	W4q6QQDQN6YSPLIT71
20200321-150338_123_live.pkl	fourth_batch_25	fourth_batch_25	accept_rating_good	accept_new	sE6fTeuKZkgSPLIT71
20200321-130658_128_live.pkl	fourth_batch_21	fourth_batch_21	accept_rating_good	accept_new	SVOvWipktrcSPLIT71
20200321-174756_587_live.pkl	fourth_batch_26	fourth_batch_26	accept_rating_good	accept_new	DDXwY8yGr1YSPLIT100
20200319-201054_3_live.pkl	fourth_batch_5	fourth_batch_6	accept_uninterested	reject_new	qIYyXcCwvKcSPLIT151
20200320-123236_755_live.pkl	fourth_batch_9	fourth_batch_9	accept_uninterested	reject_new	prH-hf9s9_wSPLIT155
20200319-190733_876_live.pkl	fourth_batch_3	fourth_batch_3	accept_rating_good	accept_new	woHTUsl66BYSPLIT155
